city,city_both,city_male,city_female,city_area,urban_both,urban_male,urban_female,urban_area,continent,date,code,country
Worcester (MA),184508.0,,,96.758525,,,,,"AMERICA, NORTH",1 VII 2016,ESDJ,United States of America
Yonkers (NY),200807.0,,,46.651457,,,,,"AMERICA, NORTH",1 VII 2016,ESDJ,United States of America
CHARLOTTE AMALIE,10354.0,,,,,,,,"AMERICA, NORTH",1 IV 2010,CDJC,United States Virgin Islands
Bahía Blanca-Cerri,,,,,314538.59851041,151493.937979909,163044.660530501,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
BUENOS AIRES,,,,,15416728.3064762,7518759.15105013,7897969.15542603,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Catamarca,,,,,222984.029777984,108357.240922802,114626.788855183,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Comodoro Rivadavia-Rada Tilly,,,,,236436.509341076,121191.478815887,115245.030525189,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Concordia,,,,,160903.429239017,78361.9444838222,82541.4847551945,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Córdoba,,,,,1563701.86895129,751102.220449625,812599.648501664,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Corrientes,,,,,379978.444686007,181734.38860704,198244.056078967,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Formosa,,,,,252791.074578256,121369.965236475,131421.10934178,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
La Plata,,,,,895110.096243182,435955.064438538,459155.031804644,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
La Rioja,,,,,222155.092719213,109337.371754142,112817.720965071,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Mar del Plata-Batán,,,,,644257.598143505,310088.847137109,334168.751006396,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Mendoza,,,,,1025406.68203834,497023.013717514,528383.668320825,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Neuquén-Plottier,,,,,307682.171934893,151229.437210171,156452.734724722,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Paraná,,,,,280519.645586536,134129.198977617,146390.446608919,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Posadas,,,,,371895.942045616,178541.629963233,193354.312082383,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Rawson-Trelew-Playa Unión,,,,,145647.108064937,70996.7858431545,74650.3222217825,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Resistencia,,,,,414226.464103709,199009.230624872,215217.233478837,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Río Cuarto,,,,,177559.106824147,85211.0894089031,92348.0174152443,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Rio Gallegos,,,,,122333.920093625,62050.051910618,60283.8681830066,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Rosario,,,,,1321765.26229453,637864.274773311,683900.987521223,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Salta,,,,,636406.192127149,306571.236809121,329834.955318028,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
San Juan,,,,,535947.105697122,259241.160509534,276705.945187588,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
San Luis - El Chorrillo,,,,,235975.020950925,115685.109741604,120289.911209321,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
San Nicolás-Villa Constitución,,,,,194402.451030655,94941.3730084696,99461.0780221855,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
San Salvador de Jujuy-Palpalá,,,,,346920.151608614,167116.029950785,179804.12165783,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Santa Fé,,,,,534204.182896752,256589.639073887,277614.543822865,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Santa Rosa-Toay,,,,,127682.984533787,61682.6557285416,66000.3288052449,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Santiago del Estero-La Banda,,,,,402436.143881799,193668.318029865,208767.825851934,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Tucumán-Tafí Viejo,,,,,900677.2574523,434130.259879698,466546.997572602,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Ushuaia-Río Grande,,,,,164882.939891915,85473.8121539131,79409.127738002,,"AMERICA, SOUTH",1 VII 2020,ESDF,Argentina
Cochabamba,618376.395435085,294710.861097614,323665.534337471,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
El Alto,953253.083500101,463068.641315448,490184.442184653,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
LA PAZ,835361.03527057,397608.332802041,437752.702468529,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Oruro,216723.94486692,104293.548625551,112430.396241369,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Potosí,154693.31187481,74590.7221188184,80102.589755991,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Sacaba,155667.626656472,75112.7840710234,80554.8425854488,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Santa Cruz,1616062.80790088,785940.728697862,830122.079203021,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
SUCRE,284032.46973283,137942.830376473,146089.639356357,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Tarija,194313.116657503,94230.743148483,100082.37350902,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Yacuiba,112095.957587932,55346.0084060826,56749.9491818491,,,,,,"AMERICA, SOUTH",1 VII 2010,ESDF,Bolivia (Plurinational State of)
Abaeteluba,151934.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Açailândia,110543.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Aguas Lindas de Goiás,191499.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Alagoinhas,155362.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Almirante Tamandaré,114129.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Altamira,109938.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Alvorada,207392.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Americana,231621.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ananindeua,510834.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Anápolis,370875.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Angra dos Reis,191504.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Aparecida de Goiania,532135.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Apucarana,131571.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Aracaju,641523.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araçatuba,193828.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araguaina,173112.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araguario,116871.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Arapiraca,232671.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Arapongas,116960.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araraquara,228664.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araras,130102.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araruama,124940.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araucária,135459.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Araxá,103287.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ariquemes,105896.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Assis,102268.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Atibaia,138449.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Bacabal,103020.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Bagé,121986.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Balneário Camboriú,131727.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Barbacena,135829.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Barcarena,118537.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Barra Mansa,180126.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Barreiras,155519.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Barretos,119948.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Barueri,264935.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Bauru,369368.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Belém,1446042.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Belford Roxo,494141.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Belo Horizonte,2513451.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Bento Gonçalves,114203.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Betim,422354.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Birigui,119536.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Blumenou,343715.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Boa Vista,326419.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Botucatu,141032.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Bragança,122881.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Bragança Paulista,162435.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
BRASILIA,2977216.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Brusque,125810.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cabo de Santo Agostinho,202636.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cabo Frio,212289.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cachoeirinha,126666.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cachoeiro de Itapemirim,210325.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Camacari,292074.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Camaragibe,155228.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cambé,104592.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cametá,132515.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Campina Grande,407754.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Campinas,1173370.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Campo Grande,863982.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Campo Largo,125719.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Campos dos Goytacazes,487186.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Canoas,342634.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Caraguatatuba,115071.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Carapicuíba,394465.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cariacica,384621.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Caruaru,351686.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cascavel,316226.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Castanhal,192571.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Catalão,100590.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Catanduva,120092.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Caucaia,358164.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Caxias,161926.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Caxias do Sul,479236.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Chapecó,209553.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Codo,120548.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Colatina,123598.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Colombo,234941.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Conselheiro Lafaiete,126420.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Contagem,653800.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Coronel Fabriciano,109857.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Corumbá,109294.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cotia,233696.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Crato,129662.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Criciúma,209153.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cubatao,127887.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Cuiabá,585367.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Curitiba,1893997.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Diadema,415180.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Divinópolis,232945.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Dourados,215486.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Duque de Caxias,886917.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Embu,264448.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Erechim,102906.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Eunápolis,114275.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Feira de Santana,622639.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ferraz de Vasconcelos,186808.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Florianópolis,477798.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Formosa,114036.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Fortaleza,2609716.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Foz do Iguaçu,263915.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Franca,344704.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Francisco Morato,169942.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Franco da Rocha,147650.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Garanhuns,137810.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Goiânia,1448639.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Governador Valadares,279665.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Gravatai,273742.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Guarapari,121506.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Guarapuava,179256.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Guaratinguetá,119753.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Guarujá,313421.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Guarulhos,1337087.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Hortolandia,219039.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ibirité,175721.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Igarassu,113956.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Iguatu,102013.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ilhéus,178210.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Imperatriz,253873.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Indaiatuba,235367.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ipatinga,259324.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itabiraí,118481.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itaboraí,230786.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itabuna,220386.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itaguaí,120855.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itajaí,208958.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itapecerica da Serra,169103.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itapetininga,158561.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itapevi,226488.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itapipoca,126234.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itaquaquecetuba,356774.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itatiba,114912.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itu,168643.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ituiutaba,103945.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Itumbiara,101544.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jaboatao dos Guarapes,691125.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jacareí,228214.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jandira,120177.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Japeri,100562.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jaraguá do Sul,167300.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jaú,144828.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jequié,161880.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ji-Paraná,131560.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Joao Pessoa,801718.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Joinville,569645.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Juazeiro,220253.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Juàzeiro do Norte,268248.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Juiz de Fora,559636.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Jundiaí,405740.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Lagarto,103188.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Lages,158620.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Lauro de Freitas,194641.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Lavras,101208.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Leme,100296.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Limeira,298701.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Linhares,166491.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Londrina,553393.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Luziânia,196864.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Macae,239471.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Macapá,465495.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Maceió,1021709.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Magé,236319.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Manaus,2094391.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Maraba,266932.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Maracanau,223188.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Maranguape,125058.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Maricá,149876.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Marília,233639.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Maringá,403063.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Marituba,125435.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Mauá,457696.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Mesquita,171020.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Moji das Cruzes,429321.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Moji-Guaçu,148327.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Montes Claros,398288.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Mossoró,291937.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Muriaé,107916.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Natal,877662.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Nilópolis,158319.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Niterói,497883.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Nossa Senhora do Socorro,179661.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Nova Friburgo,185102.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Nova Iguaçu,797435.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Novo Gama,108410.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Nôvo Hamburgo,249113.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Olinda,390144.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Osasco,696382.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ourinhos,111056.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Paço do Lumiar,119915.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Palhoça,161395.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Palmas,279856.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Paragominas,108547.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Paranaguá,151829.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Parauapebas,196259.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Parintins,112716.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Parnaíba,150201.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Parnamirim,248623.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Passo Fundo,197798.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Passos,113807.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Patos,107067.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Patos de Minas,149856.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Paulínia,100128.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Paulista,325590.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Paulo Afonso,119930.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Pelotas,343651.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Petrolina,337683.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Petrópolis,298158.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Pindamonhangaba,162327.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Pinhais,128256.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Piracicaba,394419.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Piraquara,106132.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Poà,114650.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Poços de Caldas,164912.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Ponta Grossa,341130.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Porto Alegre,1481019.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
Porto Seguro,147444.0,,,,,,,,"AMERICA, SOUTH",1 VII 2016,ESDJ,Brazil
